NL	66854
NL	25757
NL	7485
NL	7478
NL	60913
NL	30629
NL	2218
NL	64140
NL	37528
NL	1211
NL	64319
NL	25785
NL	19386
NL	37556
NL	4174
NL	222
NL	100017
NL	9141
NL	30675
NL	12214
NL	15510
NL	9035
NL	9153
NL	19844
NL	81157
NL	4733
NL	12822
NL	34939
NL	7975
NL	45148
NL	18755
NL	18492
NL	40718
NL	34470
NL	3444
NL	7990
NL	7972
NL	7999
NL	46004
NL	28683
NL	52473
NL	104612
NL	27577
NL	21733
NL	34814
NL	154051
NL	157499
NL	23260
NL	619
NL	21770
NL	1071
NL	25915
NL	52046
NL	58677
NL	40413
NL	40414
NL	40396
NL	7825
NL	40398
NL	4742
NL	128352
NL	35303
NL	32136
NL	32135
NL	4743
NL	128384
NL	128385
NL	4752
NL	35322
NL	128389
NL	128390
NL	7901
NL	7914
NL	264
NL	26088
NL	23724
NL	10975
NL	43048
NL	9319
NL	11007
NL	92771
NL	68883
NL	10994
NL	488
NL	10985
NL	10705
NL	26109
NL	67725
NL	66229
NL	33131
NL	9295
NL	11015
NL	9301
NL	112024
NL	386
NL	25960
NL	120
NL	18993
NL	40863
NL	11731
NL	19071
NL	100123
NL	233
NL	115806
NL	22133
NL	19016
NL	13315
NL	25956
NL	40842
NL	19854
NL	226
NL	22157
NL	2543
NL	27668
NL	25930
NL	2601
NL	22138
NL	16486
NL	9185
NL	234
NL	21214
NL	119232
NL	31365
NL	33482
NL	66112
NL	21209
NL	30100
NL	20835
NL	100287
NL	32542
NL	26328
NL	10518
NL	9192
NL	13361
NL	24369
NL	13368
NL	159045
NL	13334
NL	68787
NL	56801
NL	1492
NL	4388
NL	81616
NL	20852
NL	88937
NL	70918
NL	10514
NL	2912
NL	21225
NL	10511
NL	13389
NL	13394
NL	40876
NL	33497
NL	13340
NL	30760
NL	85346
NL	26143
NL	13364
NL	13331
NL	81627
NL	9202
NL	13347
NL	81625
NL	113754
NL	202
NL	1305
NL	160939
NL	8503
NL	8991
NL	7474
NL	8733
NL	13926
NL	8780
NL	137
NL	135057
NL	39226
NL	13518
NL	25804
NL	39189
NL	15502
NL	8820
NL	984
NL	84885
NL	47499
NL	32
NL	8605
NL	18828
NL	34
NL	9832
NL	1414
NL	30736
NL	8715
NL	8878
NL	868
NL	8673
NL	417
NL	75718
NL	8710
NL	39271
NL	55008
NL	62682
NL	170634
NL	170635
NL	170636
NL	8727
NL	170595
NL	27673
NL	93148
NL	170637
NL	16071
NL	14565
NL	14112
MY	37903
MY	2195
MY	137033
MY	20091
MY	37974
MY	37978
MY	137034
MY	137035
MY	22608
MY	20085
MY	12
MY	72179
MY	20119
MY	20125
MY	20138
MY	60432
MY	20140
MY	72176
MY	52524
MY	4174
MY	20394
MY	117031
MY	3082
MY	20400
MY	100223
MY	20433
MY	117388
MY	147285
MY	19068
MY	66692
MY	45455
MY	20416
MY	66697
MY	20422
MY	37631
MY	2989
MY	48757
MY	1261
MY	29792
MY	279
MY	11104
MY	377
MY	280
MY	378
MY	45110
MY	2228
MY	29399
MY	268
MY	11748
MY	11759
MY	11765
MY	92074
MY	11815
MY	1266
MY	11804
MY	25298
MY	19273
MY	26238
MY	11874
MY	11890
MY	40005
MY	26261
MY	11724
MY	15200
MY	31388
MY	150044
MY	15230
MY	64353
MY	78997
MY	30078
MY	18871
MY	162047
MY	28179
MY	30090
MY	45086
MY	27432
MY	57881
MY	11452
MY	57929
MY	163147
MY	155240
MY	112425
MY	15628
MY	11462
MY	57974
MY	4250
MY	1059
MY	93427
MY	79720
MY	4251
MY	169291
MY	15724
MY	3034
MY	45246
MY	3259
MY	41964
MY	312
MY	83274
MY	39482
MY	4733
MY	18466
MY	256
MY	3411
MY	177638
MY	169305
MY	34
MY	1335
MY	13658
MY	66502
MY	14429
MY	3265
MY	156277
MY	29797
MY	562
MY	898
MY	397
MY	63
MY	3913
MY	13777
MY	137
MY	238
MY	10860
MY	13877
MY	907
MY	13905
MY	1404
MY	1430
MY	13956
MY	966
MY	14277
MY	914
MY	1446
MY	3213
MY	152
MY	165800
MY	593
MY	868
MY	417
MY	45058
MY	159
MY	31491
MY	175673
MY	171957
MY	165
MY	175698
MY	11176
MY	171485
MY	176970
MY	3676
MY	31530
MY	175672
MY	162497
MY	86722
MY	171961
MY	18793
MY	159260
MY	162
MY	14961
MY	48446
MY	175711
MY	15053
MY	15054
MY	50608
MY	11725
MY	112529
MY	14969
MY	48633
MY	14948
MY	156955
MY	139836
MY	73839
MY	56169
MY	38331
MY	175744
MY	96954
MY	15052
MY	1500
MY	163769
MY	11071
MY	32852
MY	15088
MY	61494
MY	175837
MY	11783
MY	31723
MY	163778
MY	160706
MY	11788
MY	160737
MY	3122
MY	45074
MY	75576
MY	617
MY	381
MY	27342
MY	309
MY	31606
MY	41676
MY	196
MY	2329
MY	1424
MY	2362
MY	45101
MY	2312
MY	11838
MY	110295
MY	31414
MY	26396
MY	11854
MY	67588
MY	31786
MY	36447
MY	11778
MY	11871
MY	67659
MY	19259
MY	31769
MY	75036
MY	31762
MY	11863
MY	33914
MY	31817
MY	40965
MY	1277
MY	26677
MY	20444
MY	14308
MY	16086
MY	10033
MY	3197
MY	159907
MY	299
MY	20625
MY	20697
MY	20710
MY	1281
MY	20571
MY	631
MY	11827
MY	63514
MY	159912
MY	31605
MY	1280
MY	84605
MY	91427
MY	11312
MY	10968
MY	4196
MY	110633
MY	10321
MY	164352
MY	488
MY	491
MY	10290
MY	48579
MY	14324
MY	173696
MY	40131
MY	98863
MY	33929
MY	9422
MY	9355
MY	9394
MY	43304
MY	45065
MY	42428
MY	176984
MY	176985
MY	176983
MY	31608
MY	618
MY	16212
MY	38068
MY	41402
MY	3858
MY	47078
MY	100228
MY	175696
MY	10172
MY	16217
MY	15197
MY	170087
MY	10176
MY	10181
MY	52555
MY	308
MY	50693
MY	18875
MY	15825
MY	12605
MY	15897
MY	1607
MY	106460
MY	21194
MY	30100
MY	16034
MY	66832
MY	2906
MY	7294
MY	26328
MY	14104
MY	1513
MY	158932
MY	165938
MY	36121
MY	36279
MY	109151
MY	159043
MY	21563
MY	16052
MY	16262
MY	20862
MY	62166
MY	74050
MY	97072
MY	20868
MY	159129
MY	40146
MY	310
MY	50121
MY	177628
MY	50135
MY	1227
MY	27391
MY	428
MY	177627
MY	53656
MY	6093
MY	177629
MY	430
MY	177630
MY	56080
MY	50122
MY	704
MY	352
MY	47177
MY	170137
MY	246
MY	2550
MY	18991
MY	19082
MY	19016
MY	222
MY	11731
MY	771
MY	1188
MY	479
MY	11743
MY	2613
MY	2562
MY	2616
MY	436
MY	2631
MY	2624
MY	40149
MY	1039
MY	63676
MY	177635
MY	177636
MY	177634
MY	177637
MY	177633
MY	26435
MY	6747
MY	34998
MY	26443
MY	38635
MY	6030
MY	6029
MY	10063
MY	122292
MY	10073
MY	50467
MY	34285
MY	54968
MY	139971
MY	139973
MY	156597
MY	171833
MY	156595
MY	38583
MY	48749
MY	187
MY	88739
MY	20925
MY	170595
MY	170634
MY	170635
MY	170636
MY	170637
MY	1305
MY	1466
MY	88433
MY	14112
MY	177631
MY	177632
MY	177639
MY	172009
CA	281
CA	48579
CA	4196
CA	267
CA	378
CA	2228
CA	377
CA	26395
CA	11863
CA	11450
CA	175759
CA	1059
DE	888
DE	13329
US	281
US	48579
US	4196
US	267
US	378
US	2228
US	377
US	268
US	14339
US	160737
US	26395
US	11863
US	19259
US	11232
US	617
US	31606
PL	37528
PL	7485
PL	7390
PL	33131
PL	64540
PL	37532
PL	30629
PL	28667
PL	7463
PL	19334
PL	21583
PL	7466
PL	7491
PL	113455
PL	34439
PL	2218
PL	7509
PL	7499
PL	167464
PL	20150
PL	26501
PL	19398
PL	37082
PL	7478
PL	19436
PL	7474
PL	19355
PL	58872
PL	1211
PL	25757
PL	25684
PL	9884
PL	82099
PL	14761
PL	14780
PL	36627
PL	82100
PL	14776
PL	9905
PL	30896
PL	9804
PL	28572
PL	9801
PL	14024
PL	63732
PL	9295
PL	63184
PL	9324
PL	133174
PL	110498
PL	66229
PL	10290
PL	26109
PL	11312
PL	11413
PL	133619
PL	133570
PL	9319
PL	49750
PL	12309
PL	68883
PL	10705
PL	10709
PL	26104
PL	10715
PL	26099
PL	10703
PL	491
PL	26952
PL	159641
PL	159627
PL	26088
PL	159647
PL	10682
PL	9284
PL	130479
PL	18634
PL	8471
PL	105163
PL	15471
PL	2984
PL	717
PL	15456
PL	8480
PL	8412
PL	54113
PL	34382
PL	3187
PL	25817
PL	20571
PL	42615
PL	54235
PL	32254
PL	8423
PL	54200
PL	27533
PL	25823
PL	26677
PL	25830
PL	24
PL	2032
PL	31291
PL	47453
PL	26667
PL	54250
PL	19862
PL	47460
PL	32258
PL	54147
PL	8440
PL	62682
PL	63515
PL	98818
PL	57
PL	1508
PL	2288
PL	151192
PL	7761
PL	35064
PL	9815
PL	11765
PL	65483
PL	11874
PL	11890
PL	123099
PL	22575
PL	158569
PL	11804
PL	9435
PL	26238
PL	4659
PL	45033
PL	11748
PL	36350
PL	104597
PL	18866
PL	31388
PL	3326
PL	16168
PL	3322
PL	15303
PL	3341
PL	18871
PL	4684
PL	627
PL	29733
PL	93780
PL	139969
PL	139971
PL	139973
PL	1176
PL	187
PL	562
PL	1463
PL	13956
PL	1188
PL	914
PL	3213
PL	593
PL	13777
PL	31530
PL	3667
PL	178
PL	11195
PL	165
PL	4599
PL	179
PL	11176
PL	177
PL	3694
PL	159260
PL	18793
PL	38331
PL	11211
PL	11205
PL	3676
PL	58059
PL	162
PL	11838
PL	31786
PL	11871
PL	36447
PL	31772
PL	26396
PL	31769
PL	11863
PL	11854
PL	67588
PL	1277
PL	607
PL	41183
PL	63
PL	270
PL	69496
PL	268
PL	127144
PL	42723
PL	4733
PL	45991
PL	40711
PL	7975
PL	18755
PL	34940
PL	18466
PL	34473
PL	7985
PL	12822
PL	40718
PL	40720
PL	32479
PL	52473
PL	2329
PL	619
PL	1600
PL	307
PL	306
PL	14982
PL	2328
PL	12121
PL	12109
PL	12129
PL	12104
PL	12136
PL	9816
PL	9817
PL	110
PL	106121
PL	19254
PL	26156
PL	37008
PL	97120
PL	8466
PL	20710
PL	10614
PL	14258
PL	48650
PL	8320
PL	33454
PL	24409
PL	13361
PL	40141
PL	16034
PL	2920
PL	20336
PL	44925
PL	1500
PL	61841
PL	3312
PL	3286
PL	42428
PL	40417
PL	352
PL	700
PL	701
PL	4752
PL	102545
PL	151581
PL	74565
PL	125471
PL	170595
PL	170635
PL	42918
PL	50333
PL	170634
PL	170637
PL	170636
PL	154784
PL	19272
PL	14112
AU	267
AU	378
AU	2228
AU	377
AU	268
AT	267
AT	281
AT	4196
AT	20558
AT	11450
AT	175759
UK	281
UK	48579
UK	4196
UK	267
UK	171243

SG	37903
SG	2195
SG	137033
SG	20091
SG	37974
SG	37978
SG	137034
SG	137035
SG	22608
SG	20085
SG	12
SG	72179
SG	20119
SG	20125
SG	20138
SG	60432
SG	20140
SG	72176
SG	52524
SG	4174
SG	20394
SG	117031
SG	3082
SG	20400
SG	100223
SG	20433
SG	117388
SG	147285
SG	19068
SG	66692
SG	45455
SG	20416
SG	66697
SG	20422
SG	37631
SG	2989
SG	48757
SG	1261
SG	29792
SG	279
SG	11104
SG	377
SG	280
SG	378
SG	45110
SG	2228
SG	29399
SG	268
SG	11748
SG	11759
SG	11765
SG	92074
SG	11815
SG	1266
SG	11804
SG	25298
SG	19273
SG	26238
SG	11874
SG	11890
SG	40005
SG	26261
SG	11724
SG	15200
SG	31388
SG	150044
SG	15230
SG	64353
SG	78997
SG	30078
SG	18871
SG	162047
SG	28179
SG	30090
SG	45086
SG	27432
SG	57881
SG	11452
SG	57929
SG	163147
SG	155240
SG	112425
SG	15628
SG	11462
SG	57974
SG	4250
SG	1059
SG	93427
SG	79720
SG	4251
SG	169291
SG	15724
SG	3034
SG	45246
SG	3259
SG	41964
SG	312
SG	83274
SG	39482
SG	4733
SG	18466
SG	256
SG	3411
SG	177638
SG	169305
SG	34
SG	1335
SG	13658
SG	66502
SG	14429
SG	3265
SG	156277
SG	29797
SG	562
SG	898
SG	397
SG	63
SG	3913
SG	13777
SG	137
SG	238
SG	10860
SG	13877
SG	907
SG	13905
SG	1404
SG	1430
SG	13956
SG	966
SG	14277
SG	914
SG	1446
SG	3213
SG	152
SG	165800
SG	593
SG	868
SG	417
SG	45058
SG	159
SG	31491
SG	175673
SG	171957
SG	165
SG	175698
SG	11176
SG	171485
SG	176970
SG	3676
SG	31530
SG	175672
SG	162497
SG	86722
SG	171961
SG	18793
SG	159260
SG	162
SG	14961
SG	48446
SG	175711
SG	15053
SG	15054
SG	50608
SG	11725
SG	112529
SG	14969
SG	48633
SG	14948
SG	156955
SG	139836
SG	73839
SG	56169
SG	38331
SG	175744
SG	96954
SG	15052
SG	1500
SG	163769
SG	11071
SG	32852
SG	15088
SG	61494
SG	175837
SG	11783
SG	31723
SG	163778
SG	160706
SG	11788
SG	160737
SG	3122
SG	45074
SG	75576
SG	617
SG	381
SG	27342
SG	309
SG	31606
SG	41676
SG	196
SG	2329
SG	1424
SG	2362
SG	45101
SG	2312
SG	11838
SG	110295
SG	31414
SG	26396
SG	11854
SG	67588
SG	31786
SG	36447
SG	11778
SG	11871
SG	67659
SG	19259
SG	31769
SG	75036
SG	31762
SG	11863
SG	33914
SG	31817
SG	40965
SG	1277
SG	26677
SG	20444
SG	14308
SG	16086
SG	10033
SG	3197
SG	159907
SG	299
SG	20625
SG	20697
SG	20710
SG	1281
SG	20571
SG	631
SG	11827
SG	63514
SG	159912
SG	31605
SG	1280
SG	84605
SG	91427
SG	11312
SG	10968
SG	4196
SG	110633
SG	10321
SG	164352
SG	488
SG	491
SG	10290
SG	48579
SG	14324
SG	173696
SG	40131
SG	98863
SG	33929
SG	9422
SG	9355
SG	9394
SG	43304
SG	45065
SG	42428
SG	176984
SG	176985
SG	176983
SG	31608
SG	618
SG	16212
SG	38068
SG	41402
SG	3858
SG	47078
SG	100228
SG	175696
SG	10172
SG	16217
SG	15197
SG	170087
SG	10176
SG	10181
SG	52555
SG	308
SG	50693
SG	18875
SG	15825
SG	12605
SG	15897
SG	1607
SG	106460
SG	21194
SG	30100
SG	16034
SG	66832
SG	2906
SG	7294
SG	26328
SG	14104
SG	1513
SG	158932
SG	165938
SG	36121
SG	36279
SG	109151
SG	159043
SG	21563
SG	16052
SG	16262
SG	20862
SG	62166
SG	74050
SG	97072
SG	20868
SG	159129
SG	40146
SG	310
SG	50121
SG	177628
SG	50135
SG	1227
SG	27391
SG	428
SG	177627
SG	53656
SG	6093
SG	177629
SG	430
SG	177630
SG	56080
SG	50122
SG	704
SG	352
SG	47177
SG	170137
SG	246
SG	2550
SG	18991
SG	19082
SG	19016
SG	222
SG	11731
SG	771
SG	1188
SG	479
SG	11743
SG	2613
SG	2562
SG	2616
SG	436
SG	2631
SG	2624
SG	40149
SG	1039
SG	63676
SG	177635
SG	177636
SG	177634
SG	177637
SG	177633
SG	26435
SG	6747
SG	34998
SG	26443
SG	38635
SG	6030
SG	6029
SG	10063
SG	122292
SG	10073
SG	50467
SG	34285
SG	54968
SG	139971
SG	139973
SG	156597
SG	171833
SG	156595
SG	38583
SG	48749
SG	187
SG	88739
SG	20925
SG	1305
SG	1466
SG	88433
SG	177631
SG	177632
SG	177639
SG	172009
PH	37903
PH	2195
PH	137033
PH	20091
PH	37974
PH	37978
PH	137034
PH	137035
PH	22608
PH	20085
PH	12
PH	72179
PH	20119
PH	20125
PH	20138
PH	60432
PH	20140
PH	72176
PH	52524
PH	4174
PH	20394
PH	117031
PH	3082
PH	20400
PH	100223
PH	20433
PH	117388
PH	147285
PH	19068
PH	66692
PH	45455
PH	20416
PH	66697
PH	20422
PH	37631
PH	2989
PH	48757
PH	1261
PH	29792
PH	279
PH	11104
PH	377
PH	280
PH	378
PH	45110
PH	2228
PH	29399
PH	268
PH	11748
PH	11759
PH	11765
PH	92074
PH	11815
PH	1266
PH	11804
PH	25298
PH	19273
PH	26238
PH	11874
PH	11890
PH	40005
PH	26261
PH	11724
PH	15200
PH	31388
PH	150044
PH	15230
PH	64353
PH	78997
PH	30078
PH	18871
PH	162047
PH	28179
PH	30090
PH	45086
PH	27432
PH	57881
PH	11452
PH	57929
PH	163147
PH	155240
PH	112425
PH	15628
PH	11462
PH	57974
PH	4250
PH	1059
PH	93427
PH	79720
PH	4251
PH	169291
PH	15724
PH	3034
PH	45246
PH	3259
PH	41964
PH	312
PH	83274
PH	39482
PH	4733
PH	18466
PH	256
PH	3411
PH	177638
PH	169305
PH	34
PH	1335
PH	13658
PH	66502
PH	14429
PH	3265
PH	156277
PH	29797
PH	562
PH	898
PH	397
PH	63
PH	3913
PH	13777
PH	137
PH	238
PH	10860
PH	13877
PH	907
PH	13905
PH	1404
PH	1430
PH	13956
PH	966
PH	14277
PH	914
PH	1446
PH	3213
PH	152
PH	165800
PH	593
PH	868
PH	417
PH	45058
PH	159
PH	31491
PH	175673
PH	171957
PH	165
PH	175698
PH	11176
PH	171485
PH	176970
PH	3676
PH	31530
PH	175672
PH	162497
PH	86722
PH	171961
PH	18793
PH	159260
PH	162
PH	14961
PH	48446
PH	175711
PH	15053
PH	15054
PH	50608
PH	11725
PH	112529
PH	14969
PH	48633
PH	14948
PH	156955
PH	139836
PH	73839
PH	56169
PH	38331
PH	175744
PH	96954
PH	15052
PH	1500
PH	163769
PH	11071
PH	32852
PH	15088
PH	61494
PH	175837
PH	11783
PH	31723
PH	163778
PH	160706
PH	11788
PH	160737
PH	3122
PH	45074
PH	75576
PH	617
PH	381
PH	27342
PH	309
PH	31606
PH	41676
PH	196
PH	2329
PH	1424
PH	2362
PH	45101
PH	2312
PH	11838
PH	110295
PH	31414
PH	26396
PH	11854
PH	67588
PH	31786
PH	36447
PH	11778
PH	11871
PH	67659
PH	19259
PH	31769
PH	75036
PH	31762
PH	11863
PH	33914
PH	31817
PH	40965
PH	1277
PH	26677
PH	20444
PH	14308
PH	16086
PH	10033
PH	3197
PH	159907
PH	299
PH	20625
PH	20697
PH	20710
PH	1281
PH	20571
PH	631
PH	11827
PH	63514
PH	159912
PH	31605
PH	1280
PH	84605
PH	91427
PH	11312
PH	10968
PH	4196
PH	110633
PH	10321
PH	164352
PH	488
PH	491
PH	10290
PH	48579
PH	14324
PH	173696
PH	40131
PH	98863
PH	33929
PH	9422
PH	9355
PH	9394
PH	43304
PH	45065
PH	42428
PH	176984
PH	176985
PH	176983
PH	31608
PH	618
PH	16212
PH	38068
PH	41402
PH	3858
PH	47078
PH	100228
PH	175696
PH	10172
PH	16217
PH	15197
PH	170087
PH	10176
PH	10181
PH	52555
PH	308
PH	50693
PH	18875
PH	15825
PH	12605
PH	15897
PH	1607
PH	106460
PH	21194
PH	30100
PH	16034
PH	66832
PH	2906
PH	7294
PH	26328
PH	14104
PH	1513
PH	158932
PH	165938
PH	36121
PH	36279
PH	109151
PH	159043
PH	21563
PH	16052
PH	16262
PH	20862
PH	62166
PH	74050
PH	97072
PH	20868
PH	159129
PH	40146
PH	310
PH	50121
PH	177628
PH	50135
PH	1227
PH	27391
PH	428
PH	177627
PH	53656
PH	6093
PH	177629
PH	430
PH	177630
PH	56080
PH	50122
PH	704
PH	352
PH	47177
PH	170137
PH	246
PH	2550
PH	18991
PH	19082
PH	19016
PH	222
PH	11731
PH	771
PH	1188
PH	479
PH	11743
PH	2613
PH	2562
PH	2616
PH	436
PH	2631
PH	2624
PH	40149
PH	1039
PH	63676
PH	177635
PH	177636
PH	177634
PH	177637
PH	177633
PH	26435
PH	6747
PH	34998
PH	26443
PH	38635
PH	6030
PH	6029
PH	10063
PH	122292
PH	10073
PH	50467
PH	34285
PH	54968
PH	139971
PH	139973
PH	156597
PH	171833
PH	156595
PH	38583
PH	48749
PH	187
PH	88739
PH	20925
PH	170595
PH	170634
PH	170635
PH	170636
PH	170637
PH	1305
PH	1466
PH	88433
PH	14112
PH	177631
PH	177632
PH	177639
PH	172009
BEFR	550
BEFR	7466
BEFR	48412
BEFR	78267
BEFR	46940
BEFR	2207
BEFR	148370
BEFR	114184
BEFR	37082
BEFR	9801
BEFR	9905
BEFR	82099
BEFR	9884
BEFR	29750
BEFR	18323
BEFR	14258
BEFR	14761
BEFR	14770
BEFR	46159
BEFR	47627
BEFR	9804
BEFR	18449
BEFR	14780
BEFR	14784
BEFR	79088
BEFR	36629
BEFR	36657
BEFR	36659
BEFR	14233
BEFR	73738
BEFR	8471
BEFR	36524
BEFR	100978
BEFR	117730
BEFR	117706
BEFR	20394
BEFR	93390
BEFR	15456
BEFR	93396
BEFR	23610
BEFR	117790
BEFR	15480
BEFR	23597
BEFR	93401
BEFR	20433
BEFR	25668
BEFR	1261
BEFR	283
BEFR	12277
BEFR	27877
BEFR	66228
BEFR	3937
BEFR	66546
BEFR	66549
BEFR	7278
BEFR	8423
BEFR	30517
BEFR	3116
BEFR	19859
BEFR	30503
BEFR	30483
BEFR	30489
BEFR	111848
BEFR	135218
BEFR	14565
BEFR	142377
BEFR	87388
BEFR	77797
BEFR	77794
BEFR	69730
BEFR	127
BEFR	16742
BEFR	141000
BEFR	2288
BEFR	41584
BEFR	41523
BEFR	41543
BEFR	41563
BEFR	148149
BEFR	1508
BEFR	16662
BEFR	2313
BEFR	146832
BEFR	103472
BEFR	17805
BEFR	18828
BEFR	48
BEFR	1438
BEFR	9832
BEFR	8780
BEFR	13877
BEFR	8894
BEFR	8778
BEFR	22803
BEFR	87061
BEFR	34
BEFR	597
BEFR	8830
BEFR	16830
BEFR	1446
BEFR	14020
BEFR	8878
BEFR	417
BEFR	868
BEFR	411
BEFR	4092
BEFR	31970
BEFR	162244
BEFR	47879
BEFR	48079
BEFR	13264
BEFR	32442
BEFR	47945
BEFR	22490
BEFR	12157
BEFR	47867
BEFR	36872
BEFR	11838
BEFR	107025
BEFR	48070
BEFR	33914
BEFR	26528
BEFR	26535
BEFR	140867
BEFR	140879
BEFR	140891
BEFR	140903
BEFR	140915
BEFR	11748
BEFR	25298
BEFR	11765
BEFR	62441
BEFR	11874
BEFR	104597
BEFR	9435
BEFR	54052
BEFR	4659
BEFR	11890
BEFR	96462
BEFR	11815
BEFR	9431
BEFR	9715
BEFR	4599
BEFR	3707
BEFR	18546
BEFR	3736
BEFR	3667
BEFR	1245
BEFR	32202
BEFR	3700
BEFR	3694
BEFR	47778
BEFR	141015
BEFR	3703
BEFR	47767
BEFR	3729
BEFR	111413
BEFR	181
BEFR	11262
BEFR	8086
BEFR	17008
BEFR	89820
BEFR	66599
BEFR	246
BEFR	226
BEFR	66604
BEFR	125319
BEFR	92107
BEFR	92124
BEFR	2477
BEFR	90257
BEFR	92093
BEFR	116475
BEFR	9153
BEFR	17037
BEFR	90258
BEFR	118761
BEFR	146915
BEFR	112823
BEFR	91512
BEFR	118762
BEFR	112845
BEFR	144519
BEFR	152037
BEFR	41039
BEFR	21206
BEFR	3552
BEFR	3640
BEFR	43838
BEFR	11046
BEFR	1654
BEFR	10760
BEFR	8235
BEFR	92101
BEFR	11988
BEFR	33343
BEFR	63
BEFR	900
BEFR	77871
BEFR	77863
BEFR	97094
BEFR	17098
BEFR	17146
BEFR	106589
BEFR	97115
BEFR	11099
BEFR	77961
BEFR	3965
BEFR	47385
BEFR	131188
BEFR	72105
BEFR	607
BEFR	22421
BEFR	1093
BEFR	29792
BEFR	119373
BEFR	87233
BEFR	77962
BEFR	268
BEFR	17250
BEFR	120853
BEFR	114994
BEFR	10033
BEFR	26677
BEFR	8412
BEFR	115019
BEFR	106681
BEFR	20667
BEFR	45733
BEFR	90259
BEFR	60729
BEFR	105012
BEFR	14112
BEFR	11533
BEFR	11514
BEFR	37008
BEFR	4251
BEFR	35107
BEFR	35116
BEFR	70027
BEFR	93427
BEFR	19254
BEFR	110
BEFR	3038
BEFR	3051
BEFR	13261
BEFR	312
BEFR	255
BEFR	22840
BEFR	22990
BEFR	7975
BEFR	89743
BEFR	168649
BEFR	3411
BEFR	66807
BEFR	4733
BEFR	66809
BEFR	548
BEFR	77975
BEFR	2329
BEFR	619
BEFR	15197
BEFR	104612
BEFR	1603
BEFR	104613
BEFR	2265
BEFR	39171
BEFR	305
BEFR	3327
BEFR	8297
BEFR	14803
BEFR	26043
BEFR	19587
BEFR	8274
BEFR	26066
BEFR	11272
BEFR	3326
BEFR	19595
BEFR	8302
BEFR	17693
BEFR	170595
BEFR	170635
BEFR	170636
BEFR	170634
BEFR	170637
BEFR	140840
BEFR	140858
BEFR	16034
BEFR	7301
BEFR	13331
BEFR	10514
BEFR	13361
BEFR	1492
BEFR	13373
BEFR	9202
BEFR	13386
BEFR	888
BEFR	382
BEFR	9192
BEFR	27922
BEFR	202
BEFR	9206
BEFR	24034
BEFR	12963
BEFR	15032
BEFR	9394
BEFR	13469
BEFR	9401
BEFR	1503
BEFR	55008
BEFR	1305
BEFR	3252
BEFR	40396
BEFR	7825
BEFR	40398
BEFR	4742
BEFR	35303
BEFR	32136
BEFR	4743
BEFR	32134
BEFR	262
BEFR	3494
BEFR	3491
BEFR	4752
BEFR	35322
BEFR	264
BEFR	3287
BEFR	61394
